scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,4,1.73260796
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,5,1.75206399
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,6,1.72953606
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,7,1.74284804
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,8,1.73363197
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,0,1.85855997
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,1,1.85731196
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,2,1.83513606
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,3,1.84934402
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,4,1.84012794
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,5,1.84832001
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,6,1.83398402
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,7,1.85241604
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-tensor,8,1.84393597
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,0,1.93222404
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,1,1.95276797
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,2,1.92611206
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,3,1.91897595
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,4,1.91887999
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,5,1.91795194
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,6,1.92300797
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,7,1.93843198
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-traversal,8,1.92921603
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,0,0.100351997
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,1,0.0962560028
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,2,0.0961600021
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,3,0.0962560028
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,4,0.0972480029
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,5,0.0960000008
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,6,0.0952320024
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,7,0.0952320024
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,8,0.0960000008
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,0,0.143007994
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,1,0.141312003
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,2,0.143360004
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,3,0.142335996
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,4,0.143391997
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,5,0.142335996
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,6,0.142143995
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,7,0.142335996
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,8,0.143552005
